TAB delimited data file. Format the Date & Time column as dd/mm/yyyy hh:mm:ss to see the seconds values - 1ml

Date & Time	Temp (C)	Rhodamine (ug/L)	
15/05/2023 11:28:48	16.50	44.70	
15/05/2023 11:28:50	16.50	42.79	
15/05/2023 11:28:52	16.50	42.77	
15/05/2023 11:28:54	16.50	42.10	
15/05/2023 11:28:56	16.50	42.89	
15/05/2023 11:28:58	16.50	42.70	
15/05/2023 11:29:00	16.50	37.85	
15/05/2023 11:29:02	16.50	34.52	
15/05/2023 11:29:04	16.46	25.41	
15/05/2023 11:29:06	16.42	24.70	
15/05/2023 11:29:08	16.40	28.52	
15/05/2023 11:29:10	16.40	29.49	
15/05/2023 11:29:12	16.40	34.01	
15/05/2023 11:29:14	16.40	33.65	
15/05/2023 11:29:16	16.40	33.72	
15/05/2023 11:29:18	16.40	33.79	
15/05/2023 11:29:20	16.40	32.82	
15/05/2023 11:29:22	16.40	38.32	
15/05/2023 11:29:24	16.40	33.27	
15/05/2023 11:29:26	16.40	32.16	
15/05/2023 11:29:28	16.40	29.21	
15/05/2023 11:29:30	16.40	37.63	
15/05/2023 11:29:32	16.40	47.73	
15/05/2023 11:29:34	16.40	49.96	
15/05/2023 11:29:36	16.40	49.93	
15/05/2023 11:29:38	16.40	43.47	
15/05/2023 11:29:40	16.40	43.92	
15/05/2023 11:29:42	16.40	43.36	
15/05/2023 11:29:44	16.40	40.91	
15/05/2023 11:29:46	16.40	31.86	
15/05/2023 11:29:48	16.40	21.29	
15/05/2023 11:29:50	16.40	18.44	
15/05/2023 11:29:52	16.40	17.05	
15/05/2023 11:29:54	16.40	16.24	
15/05/2023 11:29:56	16.40	16.13	
15/05/2023 11:29:58	16.40	17.06	
15/05/2023 11:30:00	16.40	28.06	
15/05/2023 11:30:02	16.40	39.22	
15/05/2023 11:30:04	16.40	37.22	
15/05/2023 11:30:06	16.40	47.64	
15/05/2023 11:30:08	16.40	48.23	
15/05/2023 11:30:10	16.38	48.36	
15/05/2023 11:30:12	16.34	47.35	
15/05/2023 11:30:14	16.30	46.21	
15/05/2023 11:30:16	16.30	35.07	
15/05/2023 11:30:18	16.30	23.25	
15/05/2023 11:30:20	16.30	23.93	
15/05/2023 11:30:22	16.30	12.12	
15/05/2023 11:30:24	16.30	11.67	
15/05/2023 11:30:26	16.30	11.49	
15/05/2023 11:30:28	16.30	13.99	
15/05/2023 11:30:30	16.30	17.33	
15/05/2023 11:30:32	16.30	32.00	
15/05/2023 11:30:34	16.30	33.55	
15/05/2023 11:30:36	16.30	33.21	
15/05/2023 11:30:38	16.26	34.94	
15/05/2023 11:30:40	16.22	34.99	
15/05/2023 11:30:42	16.20	37.40	
15/05/2023 11:30:44	16.20	36.18	
